"imdb_id"	"tmdb_id"	"primaryTitle"	"mainGenre"	"genres"	"isAdult"	"releaseYear"	"releaseDate"	"overview"	"tagline"	"budget"	"revenue"	"averageRating"	"numVotes"
"tt0032255"	273130	"Bismarck"	"Biography"	"Biography,Drama"	"0"	1940	1940-12-06	"A biographical film of Otto von Bismarck, the Prime Minister of Prussia, and how he and his policies - including aggressive war - helped to unite Germany."	""	0	0	6.4	122
"tt0032256"	121695	"Bitter Sweet"	"Drama"	"Drama,Musical,Romance"	"0"	1940	1940-11-08	"In order to avoid an arranged marriage with a man she doesn't love, Sarah Millick runs off to Vienna with her music teacher, Carl Linden, whom she does love. They are married. In Vienna, they struggle to make a living by making music. Carl writes an operetta and tries to get it produced. They are helped along by Viennese Baron, but his intentions are not honorable. He kills Carl in a sword fight. A big producer does put on the operetta, with Sari in the lead -- but without her husband, it is a bittersweet victory."	"A musical triumph!"	0	0	6.3	366
"tt0032257"	423090	"Black Diamonds"	"Crime"	"Crime,Drama,Film-Noir"	"0"	1940	1940-07-16	"A reporter on a visit to his hometown hears of dangerous conditions at the local coal mine, and proceeds to investigate."	"DISASTER! Doomed to death in a dynamite-loaded mine!"	0	0	5.2	5
"tt0032258"	13784	"Black Friday"	"Crime"	"Crime,Drama,Horror"	"0"	1940	1940-04-12	"When his friend Professor Kingsely (Ridges) is at deaths door, brain surgeon Dr. Sovac (Karloff) saves his life by means of an illegal operation that transplants part of injured gangster Red Cannon's brain. Unfortunately, the operation has a disasterous Jeckll and Hyde side effect and under certain conditions the persona of Cannon emerges. Sovac soon learns of the duel personality and of half a million dollars the gangster has hidden away. He attempts to find the money through the manipulation of his friend, an attempt that brings Kingsley closer to madness as he alternates between a meek professor of english and a brutal gangster out for murderous revenge on those who tried to kill him."	"A Reign Of HORROR... a man-made monster on the loose!"	0	0	6.3	1512
"tt0032259"	440306	"Blazing Six Shooters"	"Romance"	"Romance,Western"	"0"	1940	1940-04-10	"The story revolves around a valuable silver deposit, located between two ranches. Villain Lash Bender (Dick Curtis) cooks up a scheme to gain control of both ranches so that he may have a clear field to the silver lode."	"Bullets singin'...rhythms wingin'...romance swingin'...to the tune of barking six-guns in a blizzard of hot lead!"	0	0	7.7	6
"tt0032261"	3936	"Blondie Has Servant Trouble"	"Romance"	"Comedy"	"0"	1940	1940-07-25	"Few of the popular Blondie films strayed as far off the tried-and-true Blondie formula as \"Blondie Has Servant Trouble\" (#6 in the series).  Things get under way when Blondie Bumstead (Penny Singleton) demands that her husband Dagwood (Arthur Lake) request a raise from his boss Mr. Dithers (Jonathan Hale), so that Blondie can afford to hire a maid.  But Dithers has no time for any salary disputes: his construction firm is currently stuck with an unsaleable old mansion, which is rumored to be haunted.  To disprove this theory, Dithers asks the Bumstead family to spend a night in the crumbling old house, throwing a retinue of servants into the bargain.  Homicidal maniacs? The Bumsteads in mortal danger?  But even a done 1000 times 'Haunted House-Homicidal Maniac' storyline somehow works here..  Because  in the end, no matter what, there's always Penny Singleton as \"Blondie\"."	"No one can hold a candle to them...when it comes to uproarious...wholesome fun!"	0	0	7.1	176
"tt0032262"	3938	"Blondie Plays Cupid"	"Romance"	"Comedy"	"0"	1940	1940-10-31	"The Bumstead family is off to see relatives in the country when Blondie runs into Charlie and Millie, an eloping couple needing her help."	""	0	0	6.9	178
"tt0032263"	3937	"Blondie on a Budget"	"Romance"	"Comedy"	"0"	1940	1940-02-29	"Dagwood wants to join the trout club and Blondie wants a fur coat. Jealousy reigns when Dag's old girlfriend Joan shows up, but nothing else matters when a drawing at the movie theatre provides money for the coat."	""	0	0	7	261
"tt0032264"	60400	"The Blue Bird"	"Drama"	"Drama,Family,Fantasy"	"0"	1940	1940-01-19	"Set in mid-Europe sometime in the late 18th century where Mytyl (Shirley Temple), the bratty daughter of a woodcutter (Russell Hicks), finds a unique bird in the Royal Forest and selfishly refuses to give it to her sick friend. That night, she is visited in a dream by a fairy named Berylune (Jessie Ralph ) who sends her and her brother Tyltyl (Johnny Russell) to search for the Blue Bird of Happiness. To accompany them, the fairy magically transforms their dog Tylo (Eddie Collins), cat Tylette (Gale Sondergaard), and lantern (\"Light\") into human form. The children have a number of adventures. The dream journey makes Mytyl awake as a kinder and gentler girl who has learned to appreciate all the comforts and joys of her home and family."	""	0	0	6.5	1211
"tt0032273"	55604	"Boom Town"	"Adventure"	"Adventure,Drama,Romance"	"0"	1940	1940-08-30	"McMasters and Sand come to oil towns to get rich. Betsey comes West intending to marry Sand but marries McMasters instead. Getting rich and losing it all teaches McMasters and Sand the value of personal ties."	"Where Men Are Rough And Tough . . . And Like Their Women The Same Way !"	2e+06	9172000	7.1	2531
"tt0032274"	53273	"The Border Legion"	"Adventure"	"Western"	"0"	1940	1940-12-05	"Wanted by the law in New York, Dr. Steve Kells heads west and arrives in an area controlled by an outlaw gang known as the Border Legion. When the gang's boss is wounded, they kidnap Kells and force him to remove the bullet. Not allowed to leave and being a wanted man, he joins the gang. Now wanted as a gang member also, he nevertheless plans a raid that will lead the entire gang into a trap."	"HAIR-TRIGGER ACTION...SPLIT-SECOND SURPRISES! (original print ad - all caps)"	0	0	6.8	67
"tt0032276"	188123	"The Boys from Syracuse"	"Comedy"	"Comedy,Musical"	"0"	1940	1940-07-30	"The action takes place in Ephesus in ancient Asia Minor, and the concerns The efforts of two boys from Syracuse, Anthipholus and his servant Dromio, to find their long-lost twins who, for reason of plot confusion, are also named Anthipholus and Dromio. Complications arise when the wife of the Ephesians, Adriana and her servant Luce, mistake the two strangers for their husband, though the couples eventually get sorted out after Adriana's sister Luciana and the Syracuse Antipholus admit their love"	""	0	0	7	75
"tt0032277"	87870	"Boys of the City"	"Comedy"	"Comedy,Mystery,Thriller"	"0"	1940	1940-07-15	"Street kids get sent to the country, where they get mixed up in murder and a haunted house."	"The Story Of Men In The Making By Just Plain American Boys!"	0	0	6.7	489
"tt0032280"	461197	"The Briggs Family"	"Crime"	"Crime,Drama"	"0"	1940	1940-09-07	"During the Second World War, a special constable and former solicitor is called upon to defend his son who is accused of the theft of a car"	""	0	0	6.7	7
"tt0032281"	56152	"Brigham Young"	"Adventure"	"Adventure,Biography,History"	"0"	1940	1940-09-27	"Based on the story of the famous Mormon leader, it follows Brigham Young and his challenge to transport his people across the Rocky mountains to settle in Salt Lake City. The plot focuses on two fictitious characters, Jonathan Kent and Zina Webb and the hardships they have to face along the way."	"The Great American Motion Picture !"	0	0	6.5	797
"tt0032283"	51787	"British Intelligence"	"Romance"	"Romance,Thriller,War"	"0"	1940	1940-01-29	"During WWI pretty German master spy Helene von Lorbeer is sent undercover to London to live with the family of a high-placed British official where she is to rendezvous with the butler Valdar, also a spy, and help him transmit secret war plans back to Germany."	"Although the home of cabinet minister Arthur Bennett is a hotbed of spies, moles, and double agents, no one knows the true identity of notorious German spymaster Strendler."	0	0	6	690
"tt0032284"	43809	"Broadway Melody of 1940"	"Romance"	"Musical"	"0"	1940	1940-02-09	"Johnny Brett and King Shaw are an unsuccessful dance team in New York. A producer discovers Brent as the new partner for Clare Bennett, but Brett, who thinks he is one of the people they lent money to gives him the name of his partner."	"Eleanor Powell - Fred Astaire - In The Finest Broadway Melody Of Them All"	0	0	7.4	1705
"tt0032285"	26635	"Brother Orchid"	"Comedy"	"Comedy,Crime,Drama"	"0"	1940	1940-06-08	"When retired racket boss John Sarto tries to reclaim his place and former friends try to kill him, he finds solace in a monastery and reinvents himself as a pious monk."	"We'd like youse to meet Brother Orchid!"	0	0	7.1	1925
"tt0032286"	249972	"Brother Rat and a Baby"	"Comedy"	"Comedy"	"0"	1940	1940-01-13	"Three comrades graduate from Viriginia Military Institute. Bing has a chance to return to VMI as a football coach."	"They're back with a bang! ...and a BABY."	0	0	5.4	197
"tt0032287"	284626	"Ett brott"	"Crime"	"Crime,Drama"	"0"	1940	1940-08-22	"A murder is committed in an apartment building in Stockholm. And afterward all clues point toward the Justice of the Supreme Court and his sons. But who did it? And why? And will they be able to live with the guilt?"	""	0	0	5.7	60
"tt0032289"	95053	"Buck Benny Rides Again"	"Comedy"	"Comedy,Musical,Western"	"0"	1940	1940-05-31	"Radio star Jack Benny, intending to stay in New York for the summer, is forced by the needling of rival Fred Allen to prove his boasts about roughing it on his (fictitious) Nevada ranch. Meanwhile, singer Joan Cameron, whom Jack's fallen for and offended, is maneuvered by her sisters to the same Nevada town. Jack's losing battle to prove his manhood to Joan means broad slapstick burlesque of Western cliches."	""	0	0	7.1	246
"tt0032292"	199368	"Bullet Code"	"Comedy"	"Western"	"0"	1940	1940-04-12	"Protecting himself in an attack by rustlers, Rancher Steve Holden believes he has killed one of the attackers, young Bud Mathews, who in reality has warned Holden of the rustlers' approach. Unaware that Mathews was actually killed by rustler boss Cass Barton, Holden heads out to Mathews' home town where he plans to tell the boy's family of his death but instead uncovers a plan by a local businessman to force Mathews' father out of his ranch."	"Outlaws call him \"Killer\" . . . and he calls their bluff!"	0	0	5.9	51
"tt0032293"	352503	"Bullets for Rustlers"	"Crime"	"Crime,Western"	"0"	1940	1940-03-05	"Steve Beaumont, an operative for the Cattleman's Protective Association, is assigned the difficult task of breaking up a murderous gang of rustlers led by Ed Brock and Strang. He takes Sheriff Webb, Judge Baxter, and rancher Ann Houston into his confidence, and works his way into the rustler stronghold and confidence by \"turning rustler\" himself."	"SIX-GUNS...blaze when the crime-buster of the range goes into action!"	0	0	6.9	9
"tt0032296"	418672	"Cafe Hostess"	"Crime"	"Drama"	"0"	1940	1940-01-10	"A dancehall girl meets a sailor and they fall in love, but the club’s owner doesn’t want the girl to leave."	""	0	0	6.6	28
"tt0032297"	338872	"Calling All Husbands"	"Crime"	"Comedy"	"0"	1940	1940-09-07	"A henpecked husband and his bossy wife are due for a surprise when the wife's former boyfriend unexpectedly turns up. Comedy."	""	0	0	6.3	86
"tt0032299"	179987	"Calling Philo Vance"	"Crime"	"Crime,Mystery,Thriller"	"0"	1940	1940-02-03	"Philo is in Vienna working for the US Government to see if Archer Coe is selling aircraft designs to foreign powers. He grabs the plans with Archer's signature, but is captured by police before he can escape. Deported he comes back to America and plans to confront Archer, but Archer is found dead in his locked bedroom with a gun in his hand. While it looks like a suicide, Vance knows better and the coroner finds that Archer has been shot, hit with a blunt instrument and stabbed - making suicide unlikely. But Vance is on the case and is looking to see if government secrets have been sold and who has murdered Coe. This is a remake of \"The Kennel Murder Case\" using aircraft designs and espionage instead of Chinese porcelain and dog shows."	""	0	0	5.8	197
"tt0032304"	151970	"Captain Caution"	"Action"	"Action,Adventure,Romance"	"0"	1940	1940-08-09	"When her father dies, a young girl helps a young man take command of the ship to fight the British during the war of 1812."	""	0	0	5.7	200
"tt0032305"	408409	"The Captain Is a Lady"	"Action"	"Comedy"	"0"	1940	1940-06-21	"Because of a bad investment, Captain and Mrs. Peabody are evicted from their home. Mrs. Peabody finds lodging at a retirement home, but as only single women are allowed, the Captain has to make other arrangements. However, after witnessing their tearful goodbye, the home's residents vote to allow the couple to move in together. The Captain is a reluctant lodger, uncomfortable at being surrounded by so much femininity, and bristles when his pals start referring to him as \"Old Lady\". The time has come for Captain Peabody to reassert his manhood!"	"You'll say \"I don't know when I've laughed so much\"!"	0	0	6.5	103
"tt0032311"	294854	"Carolina Moon"	"Action"	"Western"	"0"	1940	1940-07-14	"A singing cowboy and his sidekick encounter misunderstandings and rodeo havoc as they try and save a man and daughter from con men."	"A RODEO STAR OF THE WEST... becomes a shooting star... way down in Carolina!"	0	0	6.5	55
"tt0032312"	68075	"The Carson City Kid"	"Music"	"Music,Western"	"0"	1940	1940-07-01	"The Carson City Kid and partner Laramie are outlaws. When his partner is caught the Kid, his identity being unknown, takes a job in Jessup's saloon. Here he see Jessup cheat Waren out of his money. Warren then robs Jessup posing as the Kid but gets caught. To gain his freedom, Laramie identifies Warren as the Kid. Realizing Jessup is the man that killed his brother, the Kid must find a way to clear Warren and get Jessup."	""	0	0	6.2	203
